id,SurveyNum,Avrage_PR,Trans_lengthm,Lionfish_size_TL,Habitat_type,Lionfish_visibility,Lionfish_behaviour,Adj_behaviour,TOD,Num_attempts,Captured_bin,Mins_elapsed,Hrs_elapsed,Adj_min,Gamma_min,Capturer_name,Proportion_caught,Adj_Prop,Prop_remaining,Cap_Dives,Cap_removals,Cap_exp,Cap_affl,Cap_exp_new,Cap_exp_2821
1027,5412,0.485620915,NA,29,Reef,EXP,hover,active,Crepuscular,3,1,0.083333333,0.00139,0.083333333,0.083333333,Jason and Gaduken,0.333333333,0.333333333,0.666666667,NA,NA,Low,Volunteer,Low,Low
396,2282,0.909090909,6,NA,Reef,EXP,hover,active,midday,3,1,0,0,0.249999999,0.249999999,Alyssa,1,0.99999,0,100,100,Low,Intern,Low,Low
414,2390,1,49,13,Sponge,EXP,hover,active,midday,3,1,1.632,0.0272,1.632,1.632,Kristian,1,0.99999,0,60,50,Low,Intern,Low,Low
238,1203,0.8,5,28,Reef,EXP,hover,active,midday,3,1,1.998,0.0333,1.998,1.998,Colin,1,0.99999,0,250,10,Low,Intern,Low,Low
946,5138,0.735442192,NA,20,Reef,EXP,swim,active,Crepuscular,3,1,2,0.03333,2,2,Hall and Wicksten,0.75,0.75,0.25,NA,NA,Low,Volunteer,Low,Low
936,5136,0.735442192,NA,20,Reef,SH,hover,active,Crepuscular,3,1,3,0.05,3,3,Harley and Victoria,1,0.99999,0,NA,NA,Low,Volunteer,Low,Low
374,2168,0.775,12.5,38,Reef,EXP,swim,active,midday,3,1,27,0.45,27,27,Kristian,0.666666667,0.666666667,0.333333333,60,50,Low,Intern,Low,Low
139,352,0.8,6,27,Reef,EXP,rest,rest,midday,3,1,1.998,0.0333,1.998,1.998,Ben,1,0.99999,0,NA,NA,Low,Intern,Medium,Low
140,354,1,47,34,Reef,EXP,hover,active,midday,3,1,3,0.05,3,3,Ben,1,0.99999,0,NA,NA,Low,Intern,Medium,Low
233,1116,0.809523809,46,30,Reef,SH,rest,rest,midday,3,1,4.002,0.0667,4.002,4.002,Andrew,0.6,0.6,0.4,NA,NA,NA,NA,Medium,Low
530,2820,0.636363636,4,28,Reef,EXP,hover,active,midday,3,1,1.998,0.0333,1.998,1.998,Emily,1,0.99999,0,50,0,Low,Intern,None,Low
570,2898,0.714285714,11,11,Reef,EXP,rest,rest,midday,4,1,1.998,0.0333,1.998,1.998,Carlos,1,0.99999,0,1272,225,High,Volunteer,High,High
48,163,1,18,12,Reef,EXP,hover,active,midday,4,1,1.998,0.0333,1.998,1.998,Steve,1,0.99999,0,NA,NA,High,Dive Professional,High,High
124,296,0.897435897,16,10,Reef,SH,rest,rest,midday,4,1,6,0.1,6,6,Allison,1,0.99999,0,1200,224,High,Volunteer,High,High
